,tweet_text,date,hashtags,link
843,"My friend, follow the guidelines as set by the #COVID19UG National task force and the President to avoid any inconveniences #StaySafeStayHome",2020-04-02 13:45:37+00:00,#COVID19UG #StaySafeStayHome,https://twitter.com/RSKmoses/status/1245708971593400333
844,".@Mglsd_UG is requesting all employers to submit details of their employees to be used in documenting the negative effects of #COVID19UG on labour, productivity and employment relations. #UBCUpdates",2020-04-02 13:44:50+00:00,#COVID19UG #UBCUpdates,https://twitter.com/ubctvuganda/status/1245708774826029057
845,"The Govt has tabled before Parliament a Ugx 1.7 tn loan request, to provide sufficient financial support and to mitigate the negative effects on the economy by the COVID-19 Pandemic. Read the full update here https://bit.ly/3aIEER6 #COVID19UG @JuliusMukunda @Parliament_Ug",2020-04-02 13:30:27+00:00,#COVID19UG,https://twitter.com/CSBAGUGANDA/status/1245705155963740160
846,No bodaz no taxiz him no problem . Now is the time for footushibishi. #COVID19UG ,2020-04-02 13:30:04+00:00,#COVID19UG,https://twitter.com/boogie_amara/status/1245705059415064576
847,@cdfupdf is this how the institution you lead is leading the fight against #COVID19UG?,2020-04-02 13:28:01+00:00,#COVID19UG,https://twitter.com/Motokago/status/1245704542504787968
848,#COVID19UG #NBSUpdates LIVE,2020-04-02 13:24:10+00:00,#COVID19UG #NBSUpdates,https://twitter.com/nbstv/status/1245703571842011136
849,#NBSUpdates #COVID19UG ,2020-04-02 13:23:04+00:00,#NBSUpdates #COVID19UG,https://twitter.com/nbstv/status/1245703295877832704
850,BREAKING: @GovUganda to borrow Sh1.7 trillion to mitigate impact of #COVID19UG on economy. @JuliusMukunda @mofpedU @MinofHealthUG @GovUganda @UgandaMediaCent #STAYSAFEUG,2020-04-02 13:18:20+00:00,#COVID19UG #STAYSAFEUG,https://twitter.com/CSBAGUGANDA/status/1245702104280444934
851,"People, cooperates are donating institutionally to the fight against #COVID19UG. This virus has brought out the social responsiveness of Ugandans we had never experienced. Am joyed! How do we keep this up? ",2020-04-02 13:16:47+00:00,#COVID19UG,https://twitter.com/KadduAfrika/status/1245701715128713217
852,"Bikarantini bintwala, I just read #TANZANIA as #TANAZINA... #StaySafeStayHome #COVID19UG ",2020-04-02 13:06:53+00:00,#TANZANIA #TANAZINA #StaySafeStayHome #COVID19UG,https://twitter.com/n_daniel1/status/1245699221560406023
853,Govt asked to re-channel sh200b for entertainment to COVID-19 https://www.newvision.co.ug/new_vision/news/1517313/govt-channel-sh200b-entertainment-covid-19 @JuliusMukunda #COVID19UG @UgWils @namagembeck @MinofHealthUG @mofpedU,2020-04-02 12:47:00+00:00,#COVID19UG,https://twitter.com/CSBAGUGANDA/status/1245694221278941184
854,Almost 1m. Pleaee stay safe. #COVID19UG #coronavirus,2020-04-02 12:43:22+00:00,#COVID19UG #coronavirus,https://twitter.com/UGSpyOfficial/status/1245693303783395328
855,Update on enforcement of 7pm curfew #NBSUpdates #COVID19UG ,2020-04-02 12:37:34+00:00,#NBSUpdates #COVID19UG,https://twitter.com/nbstv/status/1245691847755714560
856,What Citizens Need to Know About the Ugx 304bn Covid-19 Supplementary Budget Request. We have a full detail statement here https://bit.ly/2wKHUg1 @JuliusMukunda @namagembeck @UgWils @mofpedU @MinofHealthUG @Parliament_Ug #COVID19UG @nbstv @ntvuganda @KagutaMuseveni,2020-04-02 12:22:16+00:00,#COVID19UG,https://twitter.com/CSBAGUGANDA/status/1245687994801106944
857,China ever caught offside. Look at that Mathematics now #COVID19UG ,2020-04-02 12:15:05+00:00,#COVID19UG,https://twitter.com/ug_teacher/status/1245686187991470082
858,It is therefore important to adhere to prudent Public Financial Management to ensure value for money provided the @MinofHealthUG guidelines are followed. Remember #EveryShillingCounts and most importantly #EveryLifeCounts. @CSBAGUGANDA @JuliusMukunda #COVID19UG #CSBAGTWEETCHAT,2020-04-02 12:14:03+00:00,#EveryShillingCounts #EveryLifeCounts #COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685925574631424
859,"While the health sector budget for FY2020/21 is projected to reduce to UGX 1.55 trillion up from UGX 2.58 trillion in FY2019/20, institutional budget revisions need to be made to address the aftereffects of #COVID19UG. @CSBAGUGANDA @MinofHealthUG #CSBAGTWEETCHAT",2020-04-02 12:14:02+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685922747817987
860,"Conclusion: It is true that @GovUganda is financially constrained but in the current circumstance, a social sector like Health on which majority of Ugandans depend for health care services needs critical attention. #COVID19UG #CSBAGTWEETCHAT",2020-04-02 12:14:01+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685920025755653
861,"This will require @GovUganda to utilize regional bodies such as EAC, AU, COMESA etc. @CSBAGUGANDA #COVID19UG #CSBAGTWEETCHAT",2020-04-02 12:14:00+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685916842295296
862,5. Regional coordination for policy Uniformity: We would like to re-emphasise our position on regional coordination even when @GovUganda is requesting for a supplementary Budget to abate the #COVID19UG scourge. @CSBAGUGANDA #CSBAGTWEETCHAT,2020-04-02 12:13:59+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685910739525632
863,@mofpedU is therefore requested to give an update to @Parliament_Ug more regularly than usual. @CSBAGUGANDA #COVID19UG #CSBAGTWEETCHAT,2020-04-02 12:13:58+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685907920949249
864,"4. Transparency and accountability. Cognizant of the urgent need to respond to the #COVID19UG crisis, it is equally important that all the concerned MDAs should make proper accountability of the funds so as to avoid leakages in times acute economic hardships. #CSBAGTWEETCHAT",2020-04-02 12:13:57+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685902128697349
865,"For instance, in FY2019/20 Interest payments were allocated 9.6% of the national budget. Assuming these had not been remitted to the lenders, @GovUganda needs to negotiate and have these interests’ payments deferred to another time. #COVID19UG #CSBAGTWEETCHAT",2020-04-02 12:13:56+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685899096096772
866,"3. Limited Fiscal Space in case of financial exhaustion: Faced with an unforeseen magnitude of an economic recession, @GovUganda needs to intensively lobby for debt relief through continental or regional bodies. #COVID19UG #CSBAGTWEETCHAT",2020-04-02 12:13:55+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685895606476802
867,"On top of suspending receiving new refugees for a period of 30 days as one of the measures to curb the spread of #COVID19UG, there is need for OPM to clearly set resources aside to support host districts in combating COVID-19 within the refugee community. #CSBAGTWEETCHAT",2020-04-02 12:13:55+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685892800528384
868,"2. Support to the refugee community: Uganda currently hosts 1.35 million making it the largest refugee host in Africa, and the third largest in the world. #COVID19UG #CSBAGTWEETCHAT",2020-04-02 12:13:54+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685890581749761
869,"A high percentage of the youth are going to go further into poverty. To avert this, @GovUganda should not ignore these special groups but rather to apply a gender lense&#13;while implementing these special response programs. #COVID19UG #CSBAGTWEETCHAT",2020-04-02 12:13:53+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685886211313665
870,Other considerations @Parliament_Ug should focus on include; 1. Support to the most vulnerable especially women and girls who are likely to be more exposed to GBV and restricted access to essential medical care such as sexual and reproductive health. #COVID19UG #CSBAGTWEETCHAT,2020-04-02 12:13:50+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245685874089758720
871,"Everyone has a role in this #COVID19UG battle, stay safe, social distance and quarantine yourself even as you on with your legislative mandate! The 'other' roles should be left to essential staff ",2020-04-02 12:10:56+00:00,#COVID19UG,https://twitter.com/agadavus/status/1245685143718805504
872,I am worried this may invite another measure by @KagutaMuseveni soon - No one should leave his/her house. Have we forgotten so fast when many taxis and then private cars refused to comply! #COVID19UG Keep safe #Stayhome,2020-04-02 11:53:44+00:00,#COVID19UG #Stayhome #Stayhome,https://twitter.com/BSenfuka/status/1245680812655349760
873,The government in trying to fight #COVID19UG will ignore the crime rate that will come up when people have nothing to eat and no work to do,2020-04-02 11:47:30+00:00,#COVID19UG,https://twitter.com/eyebare/status/1245679246971998208
874,"And now this , #COVID19UG #CSBAGWEETCHAT",2020-04-02 11:44:45+00:00,#COVID19UG #CSBAGWEETCHAT,https://twitter.com/CSBAGUGANDA/status/1245678554727297026
875,".@MinofHealthUG has rolled out a campaign dubbed 'Tonsemberera' that is aimed at sensitizing and encouraging Ugandans to embrace, adopt and sustain desired behaviors and practices for the prevention and management of #COVID19UG.#UBCNews #Tonsemberera",2020-04-02 11:40:59+00:00,#COVID19UG #UBCNews #Tonsemberera,https://twitter.com/ubctvuganda/status/1245677606680354817
876,3. The Ministry also proposed UGX10bn to be allocated to the National Broadcasters Association most of which are private entities. @GovUganda should instead negotiate with media houses to subsidize their services as part of their CSR to citizens. #COVID19UG #CSBAGTWEETCHAT,2020-04-02 11:29:52+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245674806835634176
877,"This can be reduced to at least UGX 1bn but for different communication channels like radio, social media which are readily accessible by the majority of the population. #COVID19UG #CSBAGTWEETCHAT",2020-04-02 11:29:51+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245674803928973314
878,"2. The Ministry of ICT is requesting for UGX 3bn proposed for “Billboards with graphic designs infographics”. However, in the circumstance where citizens movements have been restricted not many will view such messages. @CSBAGUGANDA @Parliament_Ug #COVID19UG #CSBAGTWEETCHAT",2020-04-02 11:29:50+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245674800019845125
879,"CSO Proposals: 1. The UGX 1bn for setting up a National Taskforce should be scrapped, and the money be saved for other essential requirements. The taskforce can be set up without spending all those resources #COVID19UG #CSBAGTWEETCHAT",2020-04-02 11:29:49+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245674794923720706
880,We are doing homework by WhatsApp. I usually help my niece when maths is disturbing her .. Find x? #StaySafeStayHome #STAYSAFEUG #COVID19UG ,2020-04-02 11:21:47+00:00,#StaySafeStayHome #STAYSAFEUG #COVID19UG,https://twitter.com/JenifaOchwo/status/1245672775202865152
881,e) Ministry of ICT: The Ministry of ICT is requesting for UGX.14bn as broken down below. #COVID19UG #CSBAGTWEETCHAT,2020-04-02 11:21:31+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245672707363966976
882,"3. Risk Communication and Social Mobilization worth UGX 3,270,880,000 should be reallocated to support the procurement of medical supplies and equipment since the Ministry of ICT already has funds to cater for communication and mobilization. #COVID19UG #CSBAGTWEETCHAT",2020-04-02 11:21:27+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245672689731338241
883,This is because Water and Sanitation is to vital for containment of the virus and it should be enough to enable promotion of good sanitation and hygiene in the immediate aftermath of the pandemic. #COVID19UG #CSBAGTWEETCHAT,2020-04-02 11:21:26+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245672685612531715
884,2. We further propose that the supplementary budget for Water and Sanitation be enhanced from UGX3.3bn to UGX5.3bn. The extra UGX 2bn can be got from the coordination and Preparedness total. #COVID19UG #CSBAGTWEETCHAT,2020-04-02 11:21:23+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245672674132660226
885,CSO Proposals include; 1. We propose that the proposed budget for Response and Case Management be reduced considering that @MinofHealthUG has budgeted UGX 18bn for the entire country including Kampala. #COVID19UG #CSBAGTWEETCHAT,2020-04-02 11:21:22+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245672668088672256
886,Below is the @KCCAUG supplementary budget breakdown. @CSBAGUGANDA @mofpedU @Parliament_Ug #COVID19UG #CSBAGTWEETCHAT,2020-04-02 11:21:20+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245672660547317760
887,"In the face of crisis, let's stand together in the fight against #Covid19UG We will get through this epidemic by working together, guided by the best advice from our Government , public health experts and frontline medical workers. #StayHomeSaveLives #Socialdistancing ",2020-04-02 11:14:12+00:00,#Covid19UG #StayHomeSaveLives #Socialdistancing,https://twitter.com/KingNadiopeIV/status/1245670867662786561
888,Minister Aceng: We need to work as a team to ensure that we don't throw our country off balance. Maintain your social distance wherever you are. #NBSUpdates #COVID19UG #StaySafeUG,2020-04-02 11:07:33+00:00,#NBSUpdates #COVID19UG #StaySafeUG,https://twitter.com/nbstv/status/1245669192319348737
889,What do you think should be prioritized during this #COVID19UG in Uganda? @CSBAGUGANDA @UgWils @RitaStyles20 @tumutungire #CSBAGTWEETCHAT,2020-04-02 11:06:46+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245668993815531521
890,"https://www.rt.com/news/484743-cuba-covid19-us-blockade/ Even in such a crisis as COVID-19, the USA government decides to play politics with human lives, blocking medical supplies. It's a shame. @CNN @ntvuganda @AJEnglish @BBCWorld #COVID19Pandemic #COVID19UG",2020-04-02 11:05:28+00:00,#COVID19Pandemic #COVID19UG,https://twitter.com/ugandan_the/status/1245668668383670272
891,"Tweeps, what's your view on the 1bn that @MoICT_Ug wants to set up a National Task Force? @smagara4 @rubapatrick @JuliusMukunda @rama_or @namagembeck #COVID19UG #CSBAGTWEETCHAT",2020-04-02 11:05:26+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/CSBAGUGANDA/status/1245668658841628673
892,"d) Kampala City Council Authority (KCCA) Supplementary Budget: In the Supplementary Schedule, @mofpedU proposes UGX 30bn for @KCCAUG. #COVID19UG #CSBAGTWEETCHAT",2020-04-02 11:05:02+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245668557029064704
893,4. It is not clear how RDCs will work with Subcounty authorities and LC leaders and we strongly believe that proper coordination of all Local Government and Lower Local Government Leaders is vital in the #COVID19UG fight. @CSBAGUGANDA #CSBAGTWEETCHAT,2020-04-02 11:05:01+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245668553401012226
894,3. There is need to unpack the ‘Operational fund’ to minimize ambiguity and to allow easy follow up and accountability. #COVID19UG #CSBAGTWEETCHAT,2020-04-02 11:04:58+00:00,#COVID19UG #CSBAGTWEETCHAT,https://twitter.com/jshmugisha/status/1245668542181249025
